log time,GPS hour,GPS minute,GPS seconds,GPS latitude,GPS longitude,GPS angle,GPS speed,exterior temperature,interior temperature,BMP pressure (mb),BMP pressure (inHG),BMP altitude,CCS eCO2,CCS TVOC,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,
3000,0,0,0,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.56,0,0,-1.39,0.07,10.01,-0.09,0.18,-0.50,-0.91,-0.16,1.79,
6000,23,59,54,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.43,0.04,10.10,-0.09,0.19,-0.50,0.11,0.03,-1.18,
9000,23,59,56,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.56,400,0,-1.37,0.05,10.06,-0.09,0.19,-0.50,0.13,0.26,-1.23,
12000,23,59,57,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.56,400,0,-1.36,0.05,10.19,-0.09,0.18,-0.51,0.12,0.25,-1.22,
15000,23,59,59,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.40,0.09,10.12,-0.09,0.18,-0.51,-0.12,0.15,-1.17,
18000,0,0,0,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.40,0.07,10.07,-0.06,0.20,-0.47,0.17,0.18,-1.09,
21000,0,0,2,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.40,0.08,10.12,-0.06,0.21,-0.49,-2.16,0.23,-1.15,
24000,6,11,26,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,414,2,-1.38,0.05,10.00,-0.07,0.20,-0.50,-0.03,0.22,-1.04,
27000,6,11,28,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.41,0.05,10.10,-0.07,0.20,-0.49,0.12,0.10,-1.12,
30000,6,11,29,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,454,8,-1.41,0.05,10.07,-0.07,0.20,-0.49,0.12,0.34,-1.00,
33000,6,11,31,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.43,0.06,10.04,-0.06,0.19,-0.49,-0.10,0.25,-1.21,
36000,6,11,32,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,427,4,-1.73,-0.16,9.73,-0.06,0.22,-0.48,-0.46,1.35,4.83,
39000,6,11,34,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.49,0.12,10.16,-0.04,0.21,-0.48,0.30,0.49,-2.23,
42000,6,11,34,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.56,536,20,-1.58,1.00,15.51,-0.06,0.22,-0.47,0.40,-0.19,-6.13,
45000,6,11,34,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.40,0.05,10.19,-0.06,0.22,-0.48,-2.14,0.37,-0.73,
48000,23,59,43,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,408,1,-1.42,0.07,10.12,-0.05,0.21,-0.48,0.01,0.10,-1.27,
