log time,GPS hour,GPS minute,GPS seconds,GPS latitude,GPS longitude,GPS angle,GPS speed,exterior temperature,interior temperature,BMP pressure (mb),BMP pressure (inHG),BMP altitude,CCS eCO2,CCS TVOC,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,
3000,0,0,0,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,0,0,-1.38,0.08,10.08,-0.09,0.19,-0.48,-0.45,-0.83,1.51,
6000,23,59,47,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.42,0.06,10.12,-0.08,0.19,-0.49,0.11,0.28,-1.15,
9000,23,59,48,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,444,6,-1.40,0.04,10.13,-0.09,0.19,-0.48,0.19,0.23,-1.09,
12000,23,59,50,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.33,0.05,10.03,-0.09,0.19,-0.48,0.01,0.05,-1.18,
15000,23,59,51,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-2.37,0.61,9.79,-0.07,0.19,-0.48,-0.03,-0.52,-1.15,
18000,23,59,53,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.43,0.07,10.15,-0.06,0.19,-0.50,0.32,0.49,-1.48,
21000,23,59,54,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,434,5,1.82,-0.36,-4.65,-0.05,0.20,-0.49,3.01,-66.75,-2.32,
24000,23,59,56,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.39,0.06,10.07,-0.04,0.20,-0.49,0.09,0.28,-0.99,
27000,23,59,57,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.39,0.06,10.13,-0.06,0.19,-0.49,0.27,0.29,-0.74,
30000,23,59,59,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.41,0.08,10.10,-0.06,0.19,-0.48,0.04,0.16,-1.15,
33000,0,0,0,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.62,400,0,-1.44,0.02,10.12,-0.06,0.19,-0.49,0.22,0.17,-1.06,
