log time,GPS hour,GPS minute,GPS seconds,GPS latitude,GPS longitude,GPS angle,GPS speed,exterior temperature,interior temperature,BMP pressure (mb),BMP pressure (inHG),BMP altitude,CCS eCO2,CCS TVOC,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,
3000,6,34,26,3322.6657,11158.5380,267.90,295.48,0.62,-127.00,24.69,400,0,-1.74,-0.67,9.92,0.00,0.47,-0.37,-0.09,0.26,-1.03,
6000,6,34,27,3322.6660,11158.5380,268.20,294.83,0.59,-127.00,24.69,400,0,-1.76,-0.68,10.02,-0.01,0.48,-0.37,0.19,0.43,-1.23,
9000,6,34,29,3322.6660,11158.5380,268.50,285.33,0.53,-127.00,24.69,400,0,-1.72,-0.63,9.98,-0.01,0.48,-0.38,0.07,0.03,-1.05,
12000,6,34,31,3322.6662,11158.5380,268.80,283.86,0.40,-127.00,24.69,427,4,-1.67,-0.67,10.02,-0.00,0.48,-0.37,0.03,0.04,-1.23,
15000,6,34,33,3322.6665,11158.5380,269.70,273.86,0.33,-127.00,24.69,433,5,-1.71,-0.66,10.09,-0.01,0.48,-0.37,0.11,0.24,-1.07,
18000,6,34,35,3322.6665,11158.5380,269.70,307.34,0.20,-127.00,24.69,427,4,-1.72,-0.64,10.07,0.00,0.48,-0.38,-0.13,0.27,-1.10,
21000,6,34,37,3322.6665,11158.5380,269.70,267.66,0.22,-127.00,24.69,624,34,-1.56,-0.67,10.02,-0.00,0.48,-0.37,0.12,0.17,-0.99,
24000,6,34,39,3322.6665,11158.5380,269.70,286.98,0.21,-127.00,24.69,400,0,-1.69,-0.67,10.00,0.01,0.48,-0.38,-2.16,0.26,-1.05,
27000,6,34,41,3322.6665,11158.5380,269.80,233.90,0.10,-127.00,24.69,428,4,-1.72,-0.64,9.92,0.01,0.48,-0.38,0.05,0.31,-0.96,
30000,6,34,43,3322.6665,11158.5380,269.80,172.16,0.13,-127.00,24.69,637,36,-1.70,-0.66,9.97,0.00,0.49,-0.38,0.06,0.20,-0.96,
33000,6,34,45,3322.6665,11158.5380,269.80,339.36,0.23,-127.00,24.69,425,3,-1.75,-0.65,10.00,0.00,0.49,-0.37,0.18,0.15,-1.06,
36000,6,34,47,3322.6665,11158.5380,269.80,285.93,0.21,-127.00,24.62,441,6,-1.72,-0.67,9.93,0.00,0.48,-0.36,-0.17,0.25,-1.13,
39000,6,34,49,3322.6665,11158.5390,269.90,336.32,0.23,-127.00,24.69,652,38,-1.67,-0.67,9.96,0.00,0.49,-0.38,0.19,0.11,-1.15,
42000,6,34,51,3322.6667,11158.5390,269.90,301.80,0.18,-127.00,24.62,515,17,-2.76,-1.21,9.14,-0.01,0.46,-0.38,-64.68,-47.71,13.20,
45000,6,34,52,3322.6667,11158.5390,269.90,301.80,0.18,-127.00,24.62,1105,107,-2.15,-0.06,9.97,-0.01,0.46,-0.39,5.93,0.71,1.13,
