log time,GPS hour,GPS minute,GPS seconds,GPS latitude,GPS longitude,GPS angle,GPS speed,exterior temperature,interior temperature,BMP pressure (mb),BMP pressure (inHG),BMP altitude,CCS eCO2,CCS TVOC,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,
3000,0,0,0,0.0000,0.0000,0.00,0.00,0.00,-127.00,24.69,0,0,-1.28,0.05,9.99,-0.04,0.19,-0.52,0.03,0.54,-1.09,
6000,6,16,18,3322.6708,11158.6005,177.60,275.40,0.76,-127.00,24.69,400,0,-1.42,0.05,10.01,-0.05,0.21,-0.51,0.10,0.11,-1.07,
9000,6,16,20,3322.6708,11158.6015,177.60,272.98,0.76,-127.00,24.69,400,0,-1.41,0.06,10.08,-0.05,0.20,-0.51,2.17,0.18,-0.84,
12000,6,16,22,3322.6706,11158.6025,177.60,266.39,0.80,-127.00,24.69,496,14,-1.38,0.04,10.17,-0.04,0.20,-0.51,0.02,-0.26,-1.23,
15000,6,16,24,3322.6708,11158.6044,177.60,271.54,0.98,-127.00,24.69,470,10,-1.42,0.00,10.05,-0.04,0.20,-0.50,0.10,0.25,-0.88,
18000,6,16,26,3322.6708,11158.6064,177.60,264.66,1.04,-127.00,24.69,476,11,-1.39,-0.03,10.06,-0.04,0.20,-0.50,-0.13,0.69,-1.12,
21000,6,16,28,3322.6704,11158.6074,177.50,254.28,1.04,-127.00,24.69,556,23,-1.43,0.02,10.16,-0.05,0.19,-0.51,0.06,0.38,-0.84,
24000,6,16,30,3322.6704,11158.6083,177.50,259.87,1.09,-127.00,24.69,551,23,-1.46,0.02,10.06,-0.04,0.21,-0.50,0.00,0.19,-0.99,
27000,6,16,32,3322.6704,11158.6093,177.50,261.17,1.12,-127.00,24.69,533,20,-1.46,0.02,10.12,-0.04,0.19,-0.51,0.34,0.31,-0.75,
30000,6,16,34,3322.6701,11158.6093,177.50,254.90,1.00,-127.00,24.69,530,19,-1.43,0.02,10.09,-0.04,0.20,-0.51,-0.01,0.39,-1.06,
33000,6,16,36,3322.6699,11158.6093,177.50,254.10,0.91,-127.00,24.69,581,27,-1.47,0.04,10.00,-0.04,0.19,-0.50,0.13,0.32,-0.89,
36000,6,16,38,3322.6699,11158.6083,177.50,252.34,0.72,-127.00,24.69,556,23,-1.44,0.02,10.02,-0.04,0.19,-0.52,-0.11,0.20,-1.12,
39000,6,16,40,3322.6696,11158.6074,177.50,261.04,0.48,-127.00,24.69,514,17,-1.39,0.02,10.13,-0.04,0.20,-0.50,0.25,0.31,-0.89,
42000,6,16,42,3322.6696,11158.6074,177.50,266.04,0.38,-127.00,24.69,503,15,-1.45,0.02,10.04,-0.05,0.20,-0.50,0.18,0.04,-0.76,
45000,6,16,44,3322.6694,11158.6064,177.50,255.06,0.30,-127.00,24.69,503,15,-1.43,0.02,10.06,-0.04,0.21,-0.50,0.01,0.30,-0.96,
48000,6,16,46,3322.6691,11158.6074,177.50,250.24,0.33,-127.00,24.69,514,17,-1.45,0.02,10.09,-0.04,0.20,-0.50,0.13,0.27,-0.88,
51000,6,16,48,3322.6691,11158.6083,177.60,242.33,0.44,-127.00,24.69,503,15,-1.42,0.00,10.12,-0.04,0.20,-0.52,0.22,0.22,-1.20,
54000,6,16,50,3322.6689,11158.6083,177.60,238.67,0.47,-127.00,24.69,514,17,-1.42,0.04,10.04,-0.05,0.20,-0.50,-0.05,0.27,-0.99,
57000,6,16,52,3322.6687,11158.6093,177.60,250.08,0.59,-127.00,24.69,524,18,-1.42,0.03,10.09,-0.04,0.20,-0.51,-0.04,0.23,-0.97,
60000,6,16,54,3322.6684,11158.6093,177.60,247.84,0.51,-127.00,24.69,519,18,-1.41,0.01,10.09,-0.04,0.20,-0.50,-0.01,0.39,-0.88,
63000,6,16,56,3322.6679,11158.6093,177.60,224.13,0.60,-127.00,24.69,514,17,-1.40,0.02,10.12,-0.05,0.20,-0.51,0.15,0.25,-0.90,
