log time,GPS hour,GPS minute,GPS seconds,GPS latitude,GPS longitude,GPS angle,GPS speed,exterior temperature,interior temperature,BMP pressure (mb),BMP pressure (inHG),BMP altitude,CCS eCO2,CCS TVOC,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,
3000,0,0,0,0.0000,0.0000,0.00,0.00,0.00,-127.00,25.19,0,0,-1.73,-0.69,10.04,-0.00,0.49,-0.38,0.25,0.33,-1.34,
6000,6,31,53,3322.6562,11158.5361,246.40,191.12,0.22,-127.00,25.19,410,1,-1.70,-0.69,9.97,0.00,0.48,-0.38,-0.04,0.22,-1.15,
9000,6,31,55,3322.6564,11158.5361,246.70,131.63,0.11,-127.00,25.19,402,0,-1.72,-0.69,10.06,-0.01,0.48,-0.39,0.28,0.21,-1.10,
12000,6,31,57,3322.6564,11158.5361,247.20,214.32,0.12,-127.00,25.19,423,3,-1.67,-0.69,9.94,-0.01,0.49,-0.38,-0.13,0.28,-1.21,
15000,6,31,59,3322.6562,11158.5361,247.70,203.39,0.29,-127.00,25.19,427,4,-1.68,-0.65,10.01,-0.00,0.50,-0.37,0.09,0.26,-1.15,
18000,6,32,1,3322.6577,11158.5351,248.30,84.94,0.19,-127.00,25.19,400,0,-1.66,-0.72,10.05,-0.01,0.49,-0.39,0.00,0.18,-1.06,
21000,6,32,3,3322.6582,11158.5351,251.20,130.42,0.15,-127.00,25.19,589,28,-1.72,-0.69,10.00,-0.00,0.49,-0.39,-2.14,0.13,-1.02,
24000,6,32,5,3322.6584,11158.5341,252.30,170.99,0.18,-127.00,25.19,400,0,-1.67,-0.72,10.02,-0.00,0.49,-0.40,-0.02,0.23,-1.10,
27000,6,32,7,3322.6589,11158.5341,253.60,168.28,0.20,-127.00,25.19,656,39,-1.73,-0.70,10.04,0.00,0.49,-0.39,0.17,0.08,-1.09,
30000,6,32,9,3322.6594,11158.5341,254.70,157.66,0.11,-127.00,25.19,530,19,-1.69,-0.69,10.02,-0.01,0.49,-0.37,-0.09,0.15,-1.12,
33000,6,32,11,3322.6599,11158.5341,256.30,173.75,0.30,-127.00,25.19,446,7,-1.70,-0.68,10.02,-0.00,0.49,-0.38,-0.11,0.41,-1.11,
36000,6,32,13,3322.6601,11158.5341,257.90,185.06,0.33,-127.00,25.19,487,13,-1.70,-0.69,10.04,-0.01,0.49,-0.39,0.04,0.19,-1.05,
39000,6,32,15,3322.6601,11158.5341,259.00,177.96,0.31,-127.00,25.19,641,36,-1.72,-0.70,10.00,-0.01,0.48,-0.38,0.03,0.33,-1.29,
42000,6,32,17,3322.6604,11158.5341,259.80,165.95,0.29,-127.00,25.19,614,32,-1.71,-0.71,10.05,-0.00,0.49,-0.38,0.25,0.21,-1.22,
45000,6,32,19,3322.6604,11158.5341,260.80,161.08,0.24,-127.00,25.19,623,33,-1.73,-0.71,10.00,-0.01,0.49,-0.40,-0.11,0.36,-1.05,
48000,6,32,21,3322.6606,11158.5341,261.70,187.30,0.23,-127.00,25.19,542,21,-1.67,-0.70,9.99,-0.01,0.49,-0.38,0.38,0.02,-1.09,
51000,6,32,23,3322.6606,11158.5341,262.90,195.84,0.27,-127.00,25.19,508,16,-1.54,-0.68,10.07,0.00,0.49,-0.40,0.13,0.09,-1.15,
54000,6,32,25,3322.6613,11158.5341,264.20,194.03,0.09,-127.00,25.19,475,11,-1.73,-0.68,9.95,-0.01,0.49,-0.39,0.11,0.19,-1.43,
